n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,0.02,0,0,0,0,62587
S,0.00,0.02,0,0,0,0,62687
S,0.00,0.02,0,0,0,0,62787
S,0.00,0.02,0,0,0,0,62887
S,0.00,0.02,0,0,0,0,62987
S,0.00,0.02,0,0,0,0,63087
S,0.00,0.02,0,0,0,0,63187
S,0.00,0.02,0,0,0,0,63287
S,0.00,0.02,0,0,0,0,63387
S,0.00,0.02,0,0,0,0,63487
S,0.00,0.02,0,0,0,0,63587
S,0.00,0.02,0,0,0,0,63687
S,0.00,0.02,0,0,0,0,63787
S,0.00,0.02,0,0,0,0,63887
S,0.00,0.02,0,0,0,0,63987
S,0.00,0.02,0,0,0,0,64087
S,0.00,0.02,0,0,0,0,64187
S,0.00,0.02,0,0,0,0,64287
S,0.00,0.02,0,0,0,0,64387
S,0.00,0.02,0,0,0,0,64487
S,0.00,0.02,0,0,0,0,64587
S,0.00,0.02,0,0,0,0,64687
S,0.00,0.02,0,0,0,0,64787
S,0.00,0.02,0,0,0,0,64887
S,0.00,0.02,0,0,0,0,64987
S,0.00,0.02,0,0,0,0,65087
S,0.00,0.02,0,0,0,0,65187
S,0.00,0.02,0,0,0,0,65287
S,0.00,0.02,0,0,0,0,65387
S,0.00,0.02,0,0,0,0,65487
S,0.00,0.02,0,0,0,0,65587
S,0.00,0.02,0,0,0,0,65687
S,0.00,0.02,0,0,0,0,65787
S,0.00,0.02,0,0,0,0,65887
S,0.00,0.02,0,0,0,0,65987
S,0.00,0.02,0,0,0,0,66087
S,0.00,0.02,0,0,0,0,66187
S,0.00,0.02,0,0,0,0,66287
S,0.00,0.02,0,0,0,0,66387
S,0.00,0.02,0,0,0,0,66487
S,0.00,0.02,0,0,0,0,66587
S,0.00,0.02,0,0,0,0,66687
S,0.00,0.02,0,0,0,0,66787
S,0.00,0.02,0,0,0,0,66887
S,0.00,0.02,0,0,0,0,66987
S,0.00,0.02,0,0,0,0,67087
S,0.00,0.02,0,0,0,0,67187
S,0.00,0.02,0,0,0,0,67287
S,0.00,0.02,0,0,0,0,67387
S,0.00,0.02,0,0,0,0,67487
S,0.00,0.02,0,0,0,0,67587
S,0.00,0.01,0,0,0,0,67687
S,0.00,0.02,0,0,0,0,67787
S,0.00,0.02,0,0,0,0,67887
S,0.00,0.02,0,0,0,0,67987
S,0.00,0.02,0,0,0,0,68087
S,0.00,0.01,0,0,0,0,68187
S,0.00,0.01,0,0,0,0,68287
S,0.00,0.01,0,0,0,0,68387
S,0.00,0.01,0,0,0,0,68487
S,0.00,0.02,0,0,0,0,68587
S,0.00,0.02,0,0,0,0,68687
S,0.00,0.02,0,0,0,0,68787
S,0.00,0.02,0,0,0,0,68887
S,0.00,0.02,0,0,0,0,68987
S,0.00,0.02,0,0,0,0,69087
S,0.00,0.02,0,0,0,0,69187
S,0.00,0.01,0,0,0,0,69287
S,0.00,0.02,0,0,0,0,69387
S,0.00,0.02,0,0,0,0,69487
S,0.00,0.02,0,0,0,0,69587
S,0.00,0.01,0,0,0,0,69687
S,0.00,0.02,0,0,0,0,69787
S,0.00,0.02,0,0,0,0,69887
S,0.00,0.02,0,0,0,0,69987
S,0.00,0.02,0,0,0,0,70087
S,0.00,0.02,0,0,0,0,70187
S,0.00,0.02,0,0,0,0,70287
S,0.00,0.02,0,0,0,0,70387
S,0.00,0.02,0,0,0,0,70487
S,0.00,0.02,0,0,0,0,70587
S,0.00,0.02,0,0,0,0,70687
S,0.00,0.02,0,0,0,0,70787
S,0.00,0.02,0,0,0,0,70887
S,0.00,0.02,0,0,0,0,70987
S,0.00,0.02,0,0,0,0,71087
S,0.00,0.02,0,0,0,0,71187
S,0.00,0.02,0,0,0,0,71287
S,0.00,0.02,0,0,0,0,71387
S,0.00,0.02,0,0,0,0,71487
S,0.00,0.02,0,0,0,0,71587
S,0.00,0.02,0,0,0,0,71687
S,0.00,0.02,0,0,0,0,71787
S,0.00,0.02,0,0,0,0,71887
S,0.00,0.02,0,0,0,0,71987
S,0.00,0.02,0,0,0,0,72087
S,0.00,0.02,0,0,0,0,72187
S,0.00,0.02,0,0,0,0,72287
S,0.00,0.02,0,0,0,0,72387
S,0.00,0.02,0,0,0,0,72487
S,0.00,0.02,0,0,0,0,72587
S,0.00,0.02,0,0,0,0,72687
S,0.00,0.02,0,0,0,0,72787
S,0.00,0.02,0,0,0,0,72887
S,0.00,0.02,0,0,0,0,72987
S,0.00,0.02,0,0,0,0,73087
S,0.00,0.02,0,0,0,0,73187
