n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.02,0,0,0,0,75004
S,0.00,-0.02,0,0,0,0,75104
S,0.00,-0.02,0,0,0,0,75204
S,0.00,-0.02,0,0,0,0,75304
S,0.00,-0.02,0,0,0,0,75404
S,0.00,-0.02,0,0,0,0,75504
S,0.00,-0.02,0,0,0,0,75604
S,0.00,-0.02,0,0,0,0,75704
S,0.00,-0.02,0,0,0,0,75804
S,0.00,-0.02,0,0,0,0,75904
S,0.00,-0.02,0,0,0,0,76004
S,0.00,-0.02,0,0,0,0,76104
S,0.00,-0.02,0,0,0,0,76204
S,0.00,-0.02,0,0,0,0,76304
S,0.00,-0.02,0,0,0,0,76404
S,0.00,-0.02,0,0,0,0,76504
S,0.00,-0.02,0,0,0,0,76604
S,0.00,-0.02,0,0,0,0,76704
S,0.00,-0.02,0,0,0,0,76804
S,0.00,-0.02,0,0,0,0,76904
S,0.00,-0.02,0,0,0,0,77004
S,0.00,-0.02,0,0,0,0,77104
S,0.00,-0.02,0,0,0,0,77204
S,0.00,-0.02,0,0,0,0,77304
S,0.00,-0.02,0,0,0,0,77404
S,0.00,-0.02,0,0,0,0,77504
